ID,pcons,proq3,M,N,Meff,ppv,TPR,FPR,tm,fdr
PF14610.3,0.064,0.11143,,207,1827.398947596984,,,,,0.5538618
PF14611.3,0.109,0.315341,,197,290.92396009404496,,,,,0.5777442
PF14612.3,0.116,0.358261,,229,44.41210689698634,,,,,0.5868062
PF14613.3,0.156,0.435003,,161,69.77322440179749,,,,,0.5054672
PF14614.3,0.152,0.516595,105,162,50.8666666666667,0.434567901235,0.434567901235,0.565432098765,0.2169,0.3654313
PF14616.3,0.178,0.396853,,124,108.07036177373149,,,,,0.289601
PF14617.3,0.085,0.277583,,246,7208.879608769834,,,,,0.5538618
PF14618.3,0.127,0.157894,,166,58.429849696595575,,,,,0.4743187
PF14619.3,0.175,0.151084,,98,34.60325484910728,,,,,0.551203
PF14620.3,0.073,0.393974,,361,129.69635842108798,,,,,0.5547604
PF14621.3,0.064,0.27351,,217,1087.6683027570018,,,,,0.5440806
PF14622.3,0.498,0.637811,13317,127,1521.23074715246,0.493710691824,0.493710691824,0.506289308176,0.5618,0.08175474
PF14623.3,0.083,0.169424,,172,3232.14651246951,,,,,0.4697575
PF14624.3,0.171,0.480744,,87,71.83850952968602,,,,,0.443076
PF14626.3,0.202,0.522651,2174,115,267.860652022139,0.440972222222,0.440972222222,0.559027777778,0.4292,0.3207927
PF14627.3,0.134,0.172938,,107,11098.68901795727,,,,,0.3677165
PF14628.3,0.127,0.202569,,210,9.999999999999996,,,,,0.4151495
PF14629.3,0.125,0.51198,970,172,137.194493718218,0.286046511628,0.286046511628,0.713953488372,0.2429,0.390541
PF14630.3,0.087,0.430588,1078,259,143.736009989903,0.297839506173,0.297839506173,0.702160493827,0.2112,0.5105341
PF14632.3,0.205,0.248292,,83,147.88228932442095,,,,,0.5112511
PF14633.3,0.119,0.233937,1502,188,124.238270210712,0.393617021277,0.393617021277,0.606382978723,0.244,0.5354144
PF14635.3,0.273,0.238032,22512,103,704.37261649943,0.422480620155,0.422480620155,0.577519379845,0.4463,0.3819672
PF14636.3,0.115,0.439433,,144,52.3920484496214,,,,,0.5001262
PF14637.3,0.130,0.390868,,224,66.49445058845296,,,,,0.5581096
PF14638.3,0.132,0.469847,,184,89.97798231949102,,,,,0.4577727
PF14639.3,0.46,0.674044,4424,147,688.613777303522,0.532608695652,0.532608695652,0.467391304348,0.6837,0.06223479
PF14640.3,0.119,0.444757,,173,114.3384284705759,,,,,0.4929178
PF14641.3,0.247,0.354898,1072,106,135.13349901346,0.305660377358,0.305660377358,0.694339622642,0.3362,0.4320988
PF14642.3,0.071,0.181145,,254,150.95184625098756,,,,,0.5921005
PF14643.3,0.047,0.337066,,469,1083.5636214216572,,,,,0.6036597
PF14644.3,0.106,0.325089,,213,62.42236975021613,,,,,0.612196
PF14645.3,0.215,0.254159,,106,54.96556460793202,,,,,0.491457
PF14647.3,0.073,0.200412,,308,53.8470625276665,,,,,0.6189771
PF14648.3,0.046,0.145102,,465,80.90751457509627,,,,,0.6129574
PF14649.3,0.093,0.351307,,293,155.80926989456145,,,,,0.5928516
PF14650.3,0.066,0.117651,,361,61.826023736293074,,,,,0.5982725
PF14651.3,0.343,0.638622,3097,126,345.24528126436,0.587301587302,0.587301587302,0.412698412698,0.69,0.06284916
PF14652.3,0.086,0.196354,,330,127.56593267178091,,,,,0.4890493
PF14653.3,0.135,0.238631,,81,896.7441471365001,,,,,0.4231848
PF14654.3,0.104,0.0448563,,97,25184.984567106243,,,,,0.5039072
PF14655.3,0.119,0.174851,116088,312,26277.9763705913,0.520512820513,0.520512820513,0.479487179487,0.3043,0.261194
PF14656.3,0.040,0.247654,,600,50.486611907954455,,,,,0.6306077
PF14658.3,0.64,0.664951,51903,61,3704.00186901832,0.516339869281,0.516339869281,0.483660130719,0.4387,0.05098039
PF14659.3,0.576,0.63703,22572,57,2784.23901319163,0.433566433566,0.433566433566,0.566433566434,0.4323,0.1068643
PF14661.3,0.098,0.440447,,242,84.07398947670707,,,,,0.4987335
PF14662.3,0.113,0.255524,,188,76151.95175487867,,,,,0.6168864
PF14663.3,0.257,0.55084,,104,160.3761279013523,,,,,0.3300926
PF14664.3,0.095,0.32654,,364,26648.06860902562,,,,,0.602055
PF14665.3,0.189,0.134125,,110,7.482142857142858,,,,,0.4486409
PF14666.3,0.123,0.436656,,222,119.63732049138602,,,,,0.5027514
PF14667.3,0.247,0.261481,,132,10213.967517789246,,,,,0.4320988
PF14668.3,0.238,0.52881,,71,2574.0733578067457,,,,,0.2801805
PF14669.3,0.084,0.154081,,235,2235.452985254697,,,,,0.5720868
PF14671.3,0.555,0,39116,62,1462.46227164629,0.496774193548,0.496774193548,0.503225806452,0.4122,0.1163793
PF14672.3,0.153,0.0879824,,83,41.13666997565346,,,,,0.2856242
PF14673.3,0.089,0.106683,,159,3.9999999999999973,,,,,0.5128854
PF14674.3,0.295,0.645884,90,52,31.8014396502659,0.361538461538,0.361538461538,0.638461538462,0.2474,0.1646904
PF14675.3,0.133,0.520514,344,217,66.4734629415404,0.294659300184,0.294659300184,0.705340699816,0.3755,0.3781038
PF14676.3,0.184,0.491595,690,156,107.288567904877,0.282051282051,0.282051282051,0.717948717949,0.3265,0.4248804
PF14677.3,0.204,0.540539,,225,58.67580668956316,,,,,0.3458582
PF14678.3,0.149,0.367523,,235,94.66371377080947,,,,,0.5785859
PF14679.3,0.21,0.596427,325,87,73.3813083441739,0.266055045872,0.266055045872,0.733944954128,0.2782,0.239251
PF14680.3,0.144,0.412547,405,228,64.3800749904564,0.282456140351,0.282456140351,0.717543859649,0.253,0.5337776
PF14681.3,0.302,0.570952,65493,190,1705.99402596836,0.549473684211,0.549473684211,0.450526315789,0.5667,0.113024
PF14682.3,0.189,0.221728,,110,63814.310914426394,,,,,0.4403509
PF14683.3,0.15,0.159164,1953,159,181.71189244283,0.467336683417,0.467336683417,0.532663316583,0.2922,0.4224649
PF14684.3,0.512,0.642321,3520,68,425.962614139249,0.464705882353,0.464705882353,0.535294117647,0.6064,0.09633419
PF14685.3,0.441,0.5214,63478,70,4116.34653312317,0.64,0.64,0.36,0.5908,0.05329154
PF14686.3,0.211,0.117967,,75,3755.7260924076295,,,,,0.3337976
PF14687.3,0.185,0.430096,,111,111.6501256612219,,,,,0.5111274
PF14688.3,0.073,0.223445,,309,58.22708103207121,,,,,0.61893
PF14689.3,0.432,0.279804,88213,52,9728.90468777824,0.369230769231,0.369230769231,0.630769230769,0.3671,0.1434821
PF14691.3,0.255,0.537387,35453,109,505.963752665524,0.457875457875,0.457875457875,0.542124542125,0.5767,0.2568
PF14693.3,0.259,0.445199,4821,84,993.056362482009,0.609523809524,0.609523809524,0.390476190476,0.5605,0.1390306
PF14694.3,0.069,0.346177,,355,58.252902179761755,,,,,0.5972356
PF14696.3,0.4,0.495737,37455,119,1318.88434195298,0.587248322148,0.587248322148,0.412751677852,0.566,0.09466437
PF14697.3,0.399,0.527098,97916,53,12752.9753634317,0.586466165414,0.586466165414,0.413533834586,0.4323,0.08471276
PF14698.3,0.565,0.650181,4502,69,1072.67681099794,0.508670520231,0.508670520231,0.491329479769,0.6297,0.06417112
PF14699.3,0.157,0.202555,,101,123.36523536733635,,,,,0.506463
PF14700.3,0.126,0.373511,1246,287,258.581576932737,0.325905292479,0.325905292479,0.674094707521,0.359,0.5733033
PF14701.3,0.051,0.196047,,420,3061.8240729831123,,,,,0.6185686
PF14702.3,0.114,0.347329,,245,115.15588169275607,,,,,0.5734833
PF14703.3,0.162,0.385685,,193,573.7524131282453,,,,,0.5021853
PF14704.3,0.164,0.485082,18720,119,1807.70970862119,0.453020134228,0.453020134228,0.546979865772,0.1842,0.3585719
PF14705.3,0.396,0.542615,598,74,112.12214345037,0.345945945946,0.345945945946,0.654054054054,0.3717,0.1760563
PF14706.3,0.373,0.675463,605,58,138.678631155564,0.434482758621,0.434482758621,0.565517241379,0.4371,0.1420526
PF14707.3,0.268,0.431991,18851,110,2064.54372634094,0.556363636364,0.556363636364,0.443636363636,0.4343,0.1969407
PF14709.4,0.579,0.746126,26152,69,1773.98636464298,0.647398843931,0.647398843931,0.352601156069,0.657,0.03571429
PF14711.3,0.343,0.502911,921,78,222.131287663361,0.364102564103,0.364102564103,0.635897435897,0.4144,0.2416413
PF14712.3,0.203,0.489819,,88,186.7261577432603,,,,,0.4287516
PF14713.3,0.101,0.232229,,221,57.277325412869494,,,,,0.5385108
PF14714.3,0.645,0.667989,10397,81,730.31736690657,0.556650246305,0.556650246305,0.443349753695,0.698,0.04635762
PF14716.3,0.583,0.760941,11350,65,901.59819696678,0.484662576687,0.484662576687,0.515337423313,0.7602,0.05603448
PF14717.3,0.13,0.119471,225,173,98.7663891663892,0.411085450346,0.411085450346,0.588914549654,0.3634,0.4837563
PF14718.3,0.301,0.719936,4265,63,259.735531068519,0.367088607595,0.367088607595,0.632911392405,0.4997,0.1144578
PF14719.3,0.149,0.501794,10498,153,439.667100054143,0.441253263708,0.441253263708,0.558746736292,0.4802,0.3694803
PF14720.3,0.253,0.575049,3393,83,167.164483335126,0.471153846154,0.471153846154,0.528846153846,0.3689,0.2015031
PF14721.3,0.115,0.262697,6731,127,428.127136825367,0.474842767296,0.474842767296,0.525157232704,0.1927,0.4098905
PF14722.3,0.149,0.172446,,145,41.51191574864375,,,,,0.5869683
PF14723.3,0.106,0.149668,,177,52.398455251239135,,,,,0.6223282
PF14725.3,0.064,0.117855,242,303,117.739593353799,0.423482849604,0.423482849604,0.576517150396,0.1803,0.5284178
PF14726.3,0.255,0.330118,,94,952.5443441466655,,,,,0.4200058
PF14727.3,0.063,0.206684,2069,369,180.700375794452,0.461538461538,0.461538461538,0.538461538462,0.22,0.4791774
PF14728.3,0.085,0.222299,,369,79.69784637190786,,,,,0.6116259
PF14729.3,0.217,0.52194,145,94,26.4286075036075,0.412765957447,0.412765957447,0.587234042553,0.3198,0.3633039
PF14730.3,0.31,0.45192,845,88,134.672506544615,0.513636363636,0.513636363636,0.486363636364,0.512,0.2235346
PF14731.3,0.138,0.295652,119,167,28.0058712121212,0.361244019139,0.361244019139,0.638755980861,0.2804,0.5401444
PF14732.3,0.247,0.208417,2001,79,148.752049022968,0.414141414141,0.414141414141,0.585858585859,0.4026,0.4320988
PF14733.3,0.277,0.314131,,88,2.346195652173914,,,,,0.3726937
PF14734.3,0.229,0.495189,249,95,110.95468004218,0.483193277311,0.483193277311,0.516806722689,0.4228,0.2685006
PF14735.3,0.145,0.303761,,234,54.92860659842066,,,,,0.5892183
PF14736.3,0.130,0.306502,,268,70.15619072568026,,,,,0.4276537
PF14737.3,0.195,0.408464,,96,142.25566974897376,,,,,0.4587067
PF14738.3,0.169,0.32071,,153,50.288303895654984,,,,,0.5599145
PF14739.3,0.183,0.314905,,107,13362.241345098646,,,,,0.5426055
PF14740.3,0.051,0.133763,,316,19671.2604387712,,,,,0.5152968
PF14741.3,0.115,0.16029,,122,11470.52597361018,,,,,0.4404206
PF14742.3,0.179,0.197665,,195,186.83073089878624,,,,,0.4199175
PF14743.3,0.227,0.169221,2266,66,200.107176076253,0.515151515152,0.515151515152,0.484848484848,0.3611,0.2497966
PF14744.3,0.107,0.19378,,354,89.04332967313712,,,,,0.6213944
PF14745.3,0.053,0.257349,1169,503,134.49211580245,0.267090620032,0.267090620032,0.732909379968,0.224,0.6365045
PF14746.3,0.150,0.432676,,174,82.50161481069655,,,,,0.5077682
PF14747.3,0.295,0.65836,,78,39.15627905376357,,,,,0.1565495
PF14748.3,0.312,0.277534,11777,101,135.154021908937,0.292490118577,0.292490118577,0.707509881423,0.3224,0.3013699
PF14749.3,0.216,0.568726,5202,116,440.212249540682,0.310344827586,0.310344827586,0.689655172414,0.3671,0.2913765
PF14750.3,0.028,0,,1075,63.34013285912749,,,,,0.6238859
PF14751.3,0.102,0.311733,,241,58.857514093233945,,,,,0.6042799
PF14752.3,0.035,0.10664,,611,43.193374228658605,,,,,0.6370107
PF14753.3,0.109,0.498309,,195,61.48370217862426,,,,,0.4152066
PF14754.3,0.056,0.0661967,,249,3846.1520534977576,,,,,0.5865173
PF14755.3,0.080,0.243942,,153,9706.995298152553,,,,,0.5766825
PF14756.3,0.167,0.209469,,147,19.99402536726434,,,,,0.5631498
PF14757.3,0.058,0.166245,,271,5861.3177770547845,,,,,0.522707
PF14758.3,0.086,0.138296,,205,19195.88972250716,,,,,0.3492946
PF14759.3,0.254,0.556037,6417,83,644.867577730521,0.5,0.5,0.5,0.5803,0.1847328
PF14761.3,0.097,0.203291,,206,55.435042252851105,,,,,0.3643256
PF14762.3,0.068,0.211942,,397,41.083506795472765,,,,,0.5893799
PF14763.3,0.069,0.314264,,357,55.20147909552582,,,,,0.6186686
PF14764.3,0.173,0.507901,,118,49.4722876656173,,,,,0.3975482
PF14765.3,0.216,0.508321,15741,255,3446.28677172565,0.614420062696,0.614420062696,0.385579937304,0.6494,0.1106899
PF14767.3,0.232,0.15533,,78,36.215130676298074,,,,,0.4612613
PF14768.3,0.220,0.179358,,79,88.58305740400208,,,,,0.4831597
PF14769.3,0.290,0.648205,,98,135.8953679184824,,,,,0.1646259
PF14770.3,0.154,0.416147,,121,98.10409849734371,,,,,0.5297674
PF14771.3,0.292,0.294152,,88,151.3111255435955,,,,,0.3396989
PF14772.3,0.207,0.455687,,98,131.60306160155648,,,,,0.4763705
PF14773.3,0.237,0.272108,,62,90.3426064247344,,,,,0.4522865
PF14774.3,0.199,0.229966,,114,78.78230085862138,,,,,0.5183638
PF14775.3,0.319,0.645234,,60,86.23203639134323,,,,,0.1651376
PF14776.3,0.047,0.162274,,521,39.623060468827866,,,,,0.6119529
PF14777.3,0.326,0.326282,,68,52.67897191379943,,,,,0.2726445
PF14778.3,0.060,0.230399,,370,74.34341332698676,,,,,0.5949795
PF14779.3,0.234,0,288,72,75.835744172274,0.483333333333,0.483333333333,0.516666666667,0.4009,0.3246817
PF14780.3,0.157,0.542331,,181,73.81023239162894,,,,,0.3415691
PF14781.3,0.18,0.345263,612,129,91.2842097340878,0.504643962848,0.504643962848,0.495356037152,0.2685,0.4032705
PF14782.3,0.054,0.170008,,414,181.1731834732037,,,,,0.5983087
PF14783.3,0.185,0,852,95,93.726173646231,0.466386554622,0.466386554622,0.533613445378,0.2554,0.3554366
PF14784.3,0.166,0.448954,,126,70.46227907609298,,,,,0.4720206
PF14785.3,0.184,0.189006,1493,160,178.714303375532,0.495,0.495,0.505,0.1844,0.418768
PF14786.3,0.141,0.416189,776,146,147.602343254822,0.287671232877,0.287671232877,0.712328767123,0.2302,0.5296581
PF14790.3,0.156,0.498855,1015,157,204.492711672022,0.391857506361,0.391857506361,0.608142493639,0.3736,0.4139303
PF14791.3,0.522,0.627759,3523,63,438.902165404736,0.53164556962,0.53164556962,0.46835443038,0.5571,0.06501951
PF14792.3,0.293,0.54276,1380,114,285.245776970559,0.508771929825,0.508771929825,0.491228070175,0.5656,0.1769107
PF14793.3,0.177,0.589612,1914,108,119.633557836768,0.318518518519,0.318518518519,0.681481481481,0.3571,0.2527687
PF14794.3,0.318,0.529645,535,63,347.296599655299,0.462025316456,0.462025316456,0.537974683544,0.3987,0.2268799
PF14795.3,0.235,0.216918,,56,6.999999999999999,,,,,0.3197995
PF14796.3,0.125,0.218293,,140,158.1460082196689,,,,,0.4564673
PF14797.3,0.105,0.0158512,,131,83.51716337805739,,,,,0.4528249
PF14798.3,0.129,0.286574,,246,55.63869514901039,,,,,0.6050232
PF14799.3,0.213,0.242957,,98,69.30231593845028,,,,,0.4948381
PF14800.3,0.065,0.198358,,296,66.02167682370256,,,,,0.6304828
PF14801.3,0.328,0.446226,3508,50,336.053518614814,0.576,0.576,0.424,0.3355,0.1517119
PF14802.3,0.135,0.258911,,234,54.256496046618274,,,,,0.5997905
PF14805.3,0.364,0.714759,3990,66,535.317756413758,0.412121212121,0.412121212121,0.587878787879,0.4168,0.1384615
PF14806.3,0.195,0.280204,1349,121,143.350939978063,0.445544554455,0.445544554455,0.554455445545,0.2591,0.5016722
PF14807.3,0.227,0.494348,1513,99,181.907167414488,0.467741935484,0.467741935484,0.532258064516,0.4919,0.2994978
PF14808.3,0.092,0.374085,,247,156.48726399597288,,,,,0.5730706
PF14809.3,0.257,0.23146,1155,66,143.840261754667,0.357575757576,0.357575757576,0.642424242424,0.3158,0.4151614
PF14810.3,0.316,0.263088,380,55,75.6572092316547,0.36231884058,0.36231884058,0.63768115942,0.2428,0.2940674
PF14811.3,0.183,0.30871,,147,122.93970905704924,,,,,0.5426055
PF14812.3,0.151,0.0880189,,94,7714.8999218303925,,,,,0.5007187
PF14813.3,0.218,0.212106,,67,49.23188495051202,,,,,0.4862981
PF14814.3,0.379,0.436468,22913,71,1542.79993924321,0.573033707865,0.573033707865,0.426966292135,0.4583,0.1417129
PF14815.3,0.37,0.400245,61034,103,2377.37519333467,0.585271317829,0.585271317829,0.414728682171,0.4623,0.1593123
PF14816.3,0.057,0.197799,,352,46.72262554127784,,,,,0.6182299
PF14818.3,0.136,0.133323,,137,197.96866617761248,,,,,0.599055
PF14819.3,0.444,0,15907,70,144.566652416619,0.468571428571,0.468571428571,0.531428571429,0.3521,0.1363636
PF14820.3,0.146,0.13946,,68,139.08310595675448,,,,,0.4802564
PF14821.3,0.451,0.6279,3577,79,833.972712338563,0.575757575758,0.575757575758,0.424242424242,0.369,0.05065359
PF14822.3,0.101,0.219929,,244,61.233052435523796,,,,,0.5924628
PF14825.3,0.140,0.558958,,148,91.83717690644839,,,,,0.3123762
PF14826.3,0.237,0.5607,610,161,140.873878466596,0.382133995037,0.382133995037,0.617866004963,0.497,0.3082707
PF14827.3,0.09,0.255599,18707,211,6871.16338709427,0.401515151515,0.401515151515,0.598484848485,0.3757,0.5215642
PF14828.3,0.036,0.0705277,,452,25356.27179672044,,,,,0.5755327
PF14829.3,0.243,0.581306,125,76,39.7565650535661,0.257894736842,0.257894736842,0.742105263158,0.2949,0.270933
PF14830.3,0.205,0.165106,167,103,51.9529304029305,0.468992248062,0.468992248062,0.531007751938,0.2448,0.492357
PF14831.3,0.079,0.401005,,245,112.47483641958164,,,,,0.546442
PF14832.3,0.316,0.302415,7440,135,912.541623174906,0.414201183432,0.414201183432,0.585798816568,0.4652,0.2940674
PF14833.3,0.584,0.666078,43309,121,936.502845863589,0.508250825083,0.508250825083,0.491749174917,0.4675,0.05246914
PF14834.3,0.547,0.500767,65515,114,1606.68728170156,0.494736842105,0.494736842105,0.505263157895,0.6623,0.1133603
PF14835.3,0.221,0.631835,63036,60,5639.14795568344,0.4,0.4,0.6,0.0882,0.1746539
PF14836.3,0.211,0.378878,2408,75,211.887856444425,0.462765957447,0.462765957447,0.537234042553,0.2687,0.4246503
PF14837.3,0.109,0.45189,,220,47.002215073580864,,,,,0.4822281
PF14838.3,0.031,0.174707,,687,38.749414303672204,,,,,0.6281045
PF14839.3,0.100,0.108053,,206,52.456259671770695,,,,,0.5414107
PF14840.3,0.655,0.753407,6501,125,1223.93688446425,0.511182108626,0.511182108626,0.488817891374,0.6847,0.04651163
PF14842.3,0.265,0,5344,92,430.751149961372,0.313043478261,0.313043478261,0.686956521739,0.3226,0.3991269
PF14844.3,0.191,0.173229,2642,94,282.382992381348,0.425531914894,0.425531914894,0.574468085106,0.2548,0.5247174
PF14845.3,0.281,0.468299,5751,121,1770.20261098324,0.448844884488,0.448844884488,0.551155115512,0.484,0.3225159
PF14846.3,0.229,0.682641,,85,87.79486051551962,,,,,0.1326531
PF14847.3,0.182,0.472418,264,92,62.173193867255,0.321739130435,0.321739130435,0.678260869565,0.3548,0.4550967
PF14848.3,0.265,0.448857,23211,118,1803.73562222154,0.508474576271,0.508474576271,0.491525423729,0.2823,0.2557114
PF14849.3,0.162,0.238457,9593,260,1486.29117432643,0.501538461538,0.501538461538,0.498461538462,0.4551,0.3564967
PF14850.3,0.174,0.575276,1561,110,311.945859102998,0.272727272727,0.272727272727,0.727272727273,0.1361,0.2827195
PF14851.3,0.120,0.169741,,156,50.984109111145955,,,,,0.6119655
PF14853.3,0.574,0.544608,65000,50,6252.4792889539,0.536,0.536,0.464,0.6496,0.07219828
PF14854.3,0.141,0.132034,,115,48.02474386843353,,,,,0.5936057
PF14855.3,0.079,0.122642,,193,61188.14985543399,,,,,0.5023776
PF14856.3,0.193,0.495953,,109,151.90051506691327,,,,,0.29247
PF14857.3,0.056,0.158823,,448,78.61934200025246,,,,,0.6290555
PF14858.3,0.046,0.213437,,533,40.66684950779813,,,,,0.6325949
PF14859.3,0.078,0.158253,122,269,23.3897435897436,0.374442793462,0.374442793462,0.625557206538,0.1652,0.5689521
PF14860.3,0.205,0.249133,85,118,57.2666666666667,0.284745762712,0.284745762712,0.715254237288,0.3523,0.5112511
PF14863.3,0.334,0.637892,12457,138,580.013860332706,0.428985507246,0.428985507246,0.571014492754,0.5002,0.1717861
PF14864.3,0.396,0.653224,10044,122,1333.76576429243,0.590163934426,0.590163934426,0.409836065574,0.7382,0.05
PF14865.3,0.184,0.503681,73,60,33.6518180349063,0.433333333333,0.433333333333,0.566666666667,0.2256,0.3640791
PF14866.3,0.312,0.543783,,54,557.0543676416514,,,,,0.174475
PF14868.3,0.045,0.258034,,555,56.91287038392246,,,,,0.6280449
PF14869.3,0.224,0.283614,1581,123,397.454262280216,0.506493506494,0.506493506494,0.493506493506,0.4516,0.2666667
PF14870.3,0.124,0,11430,246,788.638927401067,0.494308943089,0.494308943089,0.505691056911,0.2857,0.3227723
PF14871.3,0.304,0.491977,65457,131,697.007470648308,0.478658536585,0.478658536585,0.521341463415,0.5278,0.2423237
PF14873.3,0.073,0.0590301,68107,149,19942.2133615634,0.45308310992,0.45308310992,0.54691689008,0.1262,0.4534949
PF14874.3,0.469,0.710962,33810,100,6186.23443216641,0.66,0.66,0.34,0.723,NA
PF14875.3,0.128,0.249939,,148,73.30860531301019,,,,,0.590701
PF14876.3,0.052,0.0929234,,373,36121.660538279975,,,,,0.5590299
PF14877.3,0.117,0.444834,,173,75.84003175455808,,,,,0.4929178
PF14878.3,0.307,0.276348,8648,112,762.487055081909,0.385714285714,0.385714285714,0.614285714286,0.0662,0.3091203
PF14879.3,0.091,0.100483,,151,12896.279480718496,,,,,0.4138044
PF14880.3,0.279,0.25466,,56,28.79505772005772,,,,,0.3645371
PF14881.3,0.192,0.235972,40603,165,524.822975021489,0.491525423729,0.491525423729,0.508474576271,0.4614,0.4024055
PF14882.3,0.251,0.606487,,55,372.7982172080766,,,,,0.214676
PF14883.3,0.212,0.479089,12560,293,1676.50909959816,0.43656207367,0.43656207367,0.56343792633,0.5715,0.3690548
PF14884.3,0.07,0.104605,138,566,25.9685154885277,0.457243816254,0.457243816254,0.542756183746,0.1423,0.4750196
PF14885.3,0.077,0.183059,,285,2298.7848435922665,,,,,0.5520131
